SampleID	ZJTKAE3	ZJXC41N	ZK112BX	ZK4CK8Y	ZKFV71L	ZKVR426	ZL63I8R	ZL9BTWF	ZLGD9M0	ZLPRB8E	ZLPZS0H	ZLTUJTN	ZLYEM2C	ZLZNCLZ	ZLZQMEV	ZM7JY3G	ZM8YXDM	ZMBH10Z	ZMBVNFM	ZMS5W76	ZN0JE53	ZN3TBJM	ZN9YTFN	ZNDMXI3	ZOZOW1T	ZPDABJR	ZPEL6L3	ZPF36E2	ZPMBHPS	ZQFL1P3	ZQMVU4Q	ZR47VBL	ZRB0F6P	ZRLZ98T	ZTJ7L7Z	ZTLIFAS	ZTMFN3O	ZTTL3YH	ZTUO1AO	ZTXY83G	ZUL3S6O	ZUPAQVU	ZV14SIB	ZVBQY1N	ZVC4YUG	ZVGW5FI	ZVM4N7A	ZVNCGHM	ZVTCAK9	ZW61YGW	ZWCZHHY	ZWFDEY0	ZWHMV5E	ZWLGEWL	ZX52KVK	ZXSO14L	ZY1ZKJY	ZY7IW45	ZY9XQJP	ZYXQKWY
nHILIC_88.988_11	151898.7043	207290.6584	131690.1183	150621.4267	125693.992	146586.9426	105488.9606	182607.1763	103759.5737	139448.7544	124198.0154	152514.2639	388427.1882	283621.58	181609.0106	103995.8933	173378.4413	147653.9686	190070.3065	100894.5	155859.6331	368531.836	207571.1668	122366.345	151579.3058	121393.4233	103503.3533	146786.085	123008.61	129036.9688	122784.04	110996.0475	115967.69	105026.08	40250.501	133621.238	362863.6533	125307.915	87351.848	366473.8557	127820.8555	223458.4847	144727.4833	258459.4393	75208.7658	596303.6333	187847.0501	424331.3714	112411.5467	110977.805	106580.6489	143762.8175	186523.016	132013.0771	211556.4194	180253.8	225023.22	248352.5832	147174.5229	126795.6771
nHILIC_168.0276_10.3	43582.48936	42668.58725	76263.49528	24884.44937	38685.101	63569.21748	66719.44667	77429.14	60680.14659	58421.59026	57934.86997	121538.7174	61824.052	51491.21571	44554.46205	75676.04333	64186.42125	39334.96374	71374.25327	69155.38	57477.66475	72664.67219	52580.71751	37586.48578	84093.66886	70940.41167	50424.82033	60383.195	38509.38	36800.19078	71967.52667	61877.4025	34853.34	54587.90333	111769.6917	53129.702	51456.43667	65915.58	35037.03	64429.18429	71835.76273	104654.4834	60589.40667	93287.43914	68911.30838	71795.46667	22604.84573	44568.53786	33397.2348	82194.02838	55618.50222	97795.675	42606.42204	26584.45857	55383.90614	76255.21	57996.87493	129769.894	87412.25	111394.0243
nHILIC_168.0778_10.2	778014.2821	481916.32	253851.8579	511531.1222	963470.9733	246121.4875	421183.0178	573248.07	185271.205	436078.62	357597.8936	271521.1978	746361.19	639773.7943	339822.3931	594596.3583	1113905.888	378961.8143	343513.4987	355251.2	575479.1802	1737585.095	343731.1755	275708.2617	678820.6556	217858.4033	74610.45833	611533.74	112629.05	469857.315	363900.3	552499.85	162388.18	734217.4333	543214.8667	1066524.32	331182.0911	415127.3	449448.35	488351.2971	508007.1209	321220.3911	634026.4333	207336.768	6199.65074	18125.03	306139.5022	875345.9571	37386.69	291387.525	366169.5856	304332.4988	452258.66	341831.78	138476.5407	413522.7	217401.3493	501274.7017	362686.7657	359697.1143
nHILIC_88.0403_8.9	752270.8429	1251561.84	1080030.111	723215.3667	775279.2067	1038948.942	847710.15	864641.5813	1059767.6	915484.17	989019.9643	1268287.03	1017321.19	1100889.996	921928.4154	1025927.95	966739.075	763299.6143	1120584.45	982290.5	1035724.413	1057439.263	981316.4625	1283595.667	1211094.384	999732	1076934.367	1206104.95	890719.1	806544.525	1302508.667	1337063.25	1131893	826413.3667	1160055.383	901965.58	776434.5778	844805.5	920796.8	1271431.857	1025549.336	1030822.522	788343.3	1010376.273	1215696.48	868006.6667	1273284.667	744512.6357	759574.5667	947644.25	1309963	1329156.663	961284.6	797998.4429	1165777.414	954990.2	933632.9714	1294427.167	932650.1143	1095328.686
nHILIC_118.0509_8.9	1394726.143	2167983.133	1976376.96	1437827.122	1382144.867	1424062.208	1755092.444	1184899.25	1879488	1817430.7	1802451.214	1817884.609	1905770.1	1534382.05	1557768.231	1649849.333	1706595.125	1811783.429	1682391.364	2212960	1782419.688	1881781.832	1911253.875	1839844.333	1640985.403	1537145.333	1696632.5	1417308.85	1790242	1553419.75	1874224.333	2193748	1986630.5	1659935.333	2075929.833	1678278.2	1442724.778	1472061	2379093.5	1681900.143	1452679.275	1562306.878	1793635.5	1428588.533	1693227.6	1361234	1928338.619	1611911.114	1668287	1546593.875	2320530.778	1751086.125	1633460.8	1567048.286	1639483.366	2017755	1431040.657	1525106.608	1558131.429	2131391.286
nHILIC_191.0561_8.5	3379892.929	382883.6753	146096.0205	1378748.8	1929194.133	81120.99692	4562789.111	2751970.294	2532860.75	588313.347	1365800.636	118131.0461	1654226.8	59493.08348	1948807.562	2938653.417	3428796.038	122994.0786	2246695.245	1711957	445309.58	169538.1138	877950.4063	88573.495	1756853.243	1991799.383	6413451.667	1949706.35	1828492.5	1734065.275	1620079.333	669775.95	4388064.5	2785335.667	1078299.883	513691.96	1382090.911	1664185.2	688322.75	1357288.443	2926955.4	2933898.356	1105976.183	1021992.513	1837478.56	131693.9667	2081470	1615204.684	803556.9233	3382190.938	1540188.7	1170318.638	2017540.56	345133.6286	3471110.434	529102.5	1574166.507	31050.43892	1055801.419	58863.27429
nHILIC_105.0192_7.8	894491	1364306.907	753744.8526	1064829.433	773262.9867	924384.4792	680970.0167	963689.15	685466.025	723293.38	836606.6643	967831.3304	914103.98	1032272.091	834993.5769	750678.9083	957630.825	841825.3571	1060039.727	700325.2	849397.575	881215.8275	1067554.319	910065.45	845651.9272	657447.5167	832611.2667	1038307.975	978416	766138.025	1008691.767	893649.65	825396.35	751205.1333	436549.2167	1039037.04	799490.3111	780124.1	803482.5	1048748.571	872289.9727	1148051.844	855005.2667	873191.6933	821431.12	1395129.667	1245456.989	1061060.871	989688.0667	950514.025	965603.5222	2454469.25	1072809.14	784163.5143	1084398.914	819147.7	1164677.671	1386419.05	1020402.986	642215.4
nHILIC_116.0716_7.3	3252732	3572364.266	3771279	2615669.222	3878573	3732487.75	3731536.944	3478655.75	4033510.083	3098564.6	3780349.571	3557069.957	5149480.9	4578580.652	2795600.692	3955792.5	4049399.875	3049662.429	4368755.545	3483374	3467320	4244993.825	3635857.313	4030968.667	4242163.096	4089759.833	2632847.833	4049373.75	2935850	3143059.5	3513529	4293200.5	3531551.25	3296583.667	6327928.333	3846624.4	3341791	4070650.5	2744954.5	4481819.571	4091170.455	4251999.222	4806187	4055006.6	4501759.8	3178331.333	2605828.189	5645282.643	3187534.333	3648630.25	4153571.889	4986422.375	3409065.2	3038990	3376599.138	2762775	3276279.429	3773666.75	3348983.714	4052853
nHILIC_214.0488_7.2	403566.6429	617703.08	549136.8263	372616.6778	440297.62	447837.05	443833.5889	478053.7438	394890.6917	371011.76	411846.5429	457835.1565	422026.56	524748.8826	384454.5154	438624.65	448931.6875	413105.2429	480731.25	307124.9	546238.3375	443934.135	389896.0938	476369.8	487310.9289	422961.7167	433957.9167	432932.5	483794.3	427068.825	499823.7333	503882.575	484203.175	339045.4667	579870.8833	433758.2	401877.1889	430635.65	505558.9	406561.4857	397816.1636	436732.6889	514498.2833	387340.2667	410810.14	392223.2333	465453.4444	544519.6857	402906.6	455845.9625	444797.4	587823.6875	445085.22	355302.2286	433240.9172	311544.8	407541.1643	443404.6333	406284.8571	414724.7429
nHILIC_302.1148_6.5	40116.22814	152913.0207	48498.90275	11032.39667	213962.0847	91518.06667	65627.45539	144620.0509	62050.58417	65758.672	87557.425	248185.4957	47909.043	95080.7673	31024.23808	82232.07833	88452.4425	68727.73714	33065.5475	40484.57	65005.16375	104461.0555	52410.61369	81403.49333	186259.9958	79140.58167	91144.63667	59164.7075	15329.012	66075.86	46195.76667	75634.2825	76511.3675	109757.3667	33698.24033	106512.178	27971.77544	17765.205	9074.4025	51279.74286	43807.90509	148826.9401	212853.0333	64248.18567	106244.4374	77110.61333	80170.94222	46028.86079	59938.89333	28482.1075	119623.22	31544.74225	38579.68	142597.2929	39349.01111	64883.09	59725.57643	153498.145	83450.37	57784.61571
nHILIC_218.1032_6.5	380528.9429	1266828.787	385135.2105	583106.8889	858877.48	790321.1917	245794.2278	438446.7688	735450.8583	244028.81	528831.2429	664966.4304	295501.97	365295.0103	351651.4769	280576.0333	241511.1875	201755.8857	567969.7682	204697.8	278901.4489	1129731.838	538533.725	640333.65	422277.7147	525418.6167	500691.7167	678282.725	354889.75	237491.825	1189858.333	323907.2	314266.35	865833.6667	292141.3333	358305.7	443991.0667	916720.8	261203.5	769298.3286	428375.8788	390279.6	329744.1	538206.1067	529320.84	676864.4	414215.1889	504024.3929	218390.6333	337525.9125	675230.1222	535994.1375	288547.54	857540.4143	484774.0034	495777.6	1090646.786	740089.95	412340.9857	514592.7143
nHILIC_181.0506_6.2	769707.4429	1126566.2	773207.7421	502617.1556	832229.62	755445.1167	833436.6056	920451.725	969021.2917	1021786.49	1059287.714	816313.087	928008.06	895754.7652	575482.5769	975085.7917	1157009.638	843168.7714	907377.4773	783187.2	867251.6813	934495.2675	1026596.9	706160.8167	972004.7044	1537182.667	872501.35	1145738.975	957045.75	766840.325	698759.2	1091738.575	745444.55	384519.2333	1254584.267	788510.86	655043.9444	794221.35	596844	1035963.429	1089158.818	796434.0111	1159381.017	1085420.673	825800.26	761149.8333	781317.6111	841658.4929	645448.9667	757172.2375	759921.0667	506609.375	805493.22	1233719.729	776089.4828	881660.9	645305.1214	491581.6333	683889.4286	730386.5
nHILIC_581.2411_5.9	63942.01643	101244.7127	119322.0432	79958.31433	36578.1856	71749.20667	119599.9528	100179.4631	43392.41575	30037.7525	55442.66214	65505.98274	204181.569	119978.8282	32824.26038	165153.2475	86437.87625	114363.38	103713.9862	22319.34	295384.9125	43678.04408	37169.99125	81323.86333	64590.60142	52637.14167	62199.00833	43125.7825	40420.4	44166.9175	83081.19	78360.4475	76919.76	24865.65933	61092.19667	64916.374	75315.03798	20188.415	21312.64	39409.84243	85920.86182	369076.5889	112075.945	89155.53133	21615.6964	32704.58	59445.74789	75759.39929	61150.05667	88099.06875	82774.12122	82992.385	97497.736	51387.34143	72537.89979	88335.12	38575.83929	42829.52142	49835.00886	33644.316
nHILIC_89.0243_5.8	27808878.57	15725870.87	21726699.47	24164293.33	22666746.67	24915505	22136556.11	30999415	25217050	21309924	22936791.43	33100523.91	14478209.31	32296554.35	17273156.62	22048352.5	24498468.75	18288241.43	27425110.45	20625500	22174109.63	17880461.28	25630831.75	27561598.33	27792142.85	24106836.67	26448016.67	27191142.5	17676975	21197847.5	31095966.67	25980390	22504470	26225030	24881721.67	25366902	20623200	17837250	29875860	27441095.71	21682037	26144805.56	25198425	23215988	23001754	28615166.67	23920377	21253271.07	21979573.33	24076662.5	29906222.22	23063845.14	20833208	15384320	20756998.03	20178890	28253677.14	24508489.17	22946431.43	22754954.71
nHILIC_504.3095_5.8	70416.95286	41391.4828	113847.5832	47710.90708	77949.45467	122217.3852	105936.8239	63798.48713	48445.25685	130870.838	183103.9472	58758.2797	116896.366	48983.90883	45795.12923	139180.7717	147611.9875	144424.72	68142.94636	84709.23	88836.43313	29151.9027	29318.16319	99904.48833	46113.70932	128151.7317	170048.5275	197144.05	91453.785	63648.21	115784.7667	123050.1425	85395.3225	108655.2067	65312.39467	99880.198	103057.1211	93829.01	19720.571	63889.01329	40383.14455	44023.18667	369321.6833	30272.25333	80592.572	35208.37667	75734.58667	118324.6729	63746.599	61070.65	141639.4589	78566.4375	123886.97	29472.30714	42797.60472	1958.147	41783.50171	51864.53667	110903.6329	86100.8
nHILIC_174.056_3.8	345745.7571	560835.2632	265981.0105	362492.3333	413234.5267	306064.0167	488487.7	403888.4188	333582.225	289733.88	393913.5143	683919.2348	405943.03	468064.8522	245090.0462	270328.3917	389499.0625	307352.8	485120.9955	317750.8	337712.5125	415121.945	274916.2806	471410.9167	579270.1004	607227.7	621047.8333	316310.5	187546.1	360530.1	232483.2	456602.675	400226.975	290020.4	842202.4167	1390333.6	267488.4333	323132.15	278785.7	292159.5429	372001.2273	381262.0333	944048.8167	327984.82	274619.68	327006.6	457901.0889	356423.9571	353876.7667	336311.1	311753.0556	677412.7125	230662.38	375082.5571	458219.9034	553962.6	246005.0071	737742.3833	501669.6857	298277.5429
nHILIC_133.0506_2.3	248565.1414	71781.34369	16967.33074	479060.4678	171668.9893	166218.92	200021.16	216102.2	83178.88917	50172.17	46011.47929	51682.93087	297313.0615	41954.41217	22900.54246	53447.30167	279071.88	28567.49143	79606.19045	27363.07	1386563.269	138449.801	53091.18125	36485.215	908703.1937	134448.825	199174.6733	65287.9875	205075.935	415557.7225	407835.4267	27726.7325	65089.4675	303433.2	16228.62333	53299.4154	101950.6144	281864.525	279986.875	44308.10857	401130.4982	737074.0289	956999.1	209678.4033	29765.724	65439.25667	67975.76556	352914.1006	43034.10667	61660.1925	316068.5289	30608.80513	146777.908	174886.2171	575124.0228	37270.15	615736.3357	37143.84917	751248.9814	25226.07286
nHILIC_179.0348_2.2	35481.8	117337.24	18076.53595	35744.44444	59171.656	50455.775	31355.39222	35158.32313	65793.5275	34715.7241	39640.89143	37067.01696	72467.2285	125208.3587	109343.6515	51597.9925	32642.38375	42342.50971	83762.87268	172654	97751.89413	68325.70688	106921.8919	38111.76333	64682.47556	29334.39667	30818.82883	37016.0225	63377.79	124806.03	30843.98333	50049.5675	61829.04	36873.67333	25492.59167	26984.501	28935.07244	25179.105	25875.515	31462.05143	87420.22114	64640.83378	36166.83667	94155.30467	63354.088	159992.8333	151893.2378	90322.43171	30866.00333	38079.9875	36203.46778	114996.5225	49358.57	87552.96571	102436.4072	16240.62	93228.05357	84653.65722	42008.32286	85880.793
nHILIC_257.0777_2.2	1350146.429	1580228.133	1152891.789	1430694	1345997.867	1149514.229	2087430.722	1347066.875	1339440.167	1277080.4	1077780.686	1445825.087	1157800.6	1184502.435	1150876.715	1224610.417	1237563	1221116.857	1391224.818	1056761	1340216.938	1434284.575	1437417.769	1039518.75	1605448.675	1431858.5	1843703.833	1172300.25	978759.9	1482668	1243796.333	1111848.075	1294729.75	1370025	1154774.833	1283468.8	1036667.389	1191156.5	1141575.9	1133295.386	1624552.036	1317442.111	1196950.5	1124905.06	1236743.6	1739740.667	1469414.256	1109587.207	1254346	1514631.875	1092929.378	1061365.875	1135813	1536067.857	1708680.786	1114861	1668503.786	1521272.5	1122641.086	1430193.029
nHILIC_163.04_1.4	185168.5571	76506.48067	165488.2279	192703.1	193467.1933	108654.2017	165044.1389	166646.6375	203554.4167	166255.341	195152.1	256973.5043	149743.828	159458.6991	104604.97	235935.3583	229820.75	135747.1243	150127.4164	291065.4	101065.91	106789.054	93555.56625	192420.1667	335775.4513	200843.9333	222695.5333	203945.225	132562.2	199975.1	143138.7667	216703.25	198667.1	203090.7	186527.15	209353.2	204094.8778	183439.75	128616.6	176819.7429	125038.2091	157782.0367	211874	159766.2647	98030.1	97254.45	139965.7389	113018.785	149289.4333	156894.3	167902.2	136000.5208	249301.4	83354.29	98462.38345	234535	147044.8329	108350.9967	199968.0857	114717.2771
nHILIC_197.0679_1.4	2239026.343	841711.07	1907117.226	1831138.956	2066790.18	1974424.263	2693766.233	1697195.288	881958.0333	550299.26	1206435.071	2456686.939	1413270.76	1098605.877	1242327.154	911858.65	2592396.75	1189846.929	4159140.818	748466.7	4001934.844	6157512.348	2480159.138	477311.006	2362795.964	2416510.783	4208360.333	2116287.25	713593.4	3845775.525	2457418.667	573163.45	2098720.5	3489013.333	903170.1	1159057.222	763728.1811	2178557.5	1101861.15	3501669	2730211.455	3172059.333	1074997.333	834998.32	4961808.6	1230965.667	3767880.978	989287.1188	3000689.667	1520067.005	849991.4333	441353.9375	1258296.22	1849894.5	3133984.607	625098.4	871604.9	3778534.858	2032328.929	3133083.286
pRPLC_162.1123_0.6	531302.8786	771147.14	745801.9895	381879.2444	647637.9267	543654.0042	625107.4667	505842.1375	509902.7083	458543.85	591315.4893	600086.6	719544.12	769268.3217	722560.4769	632260.9833	504696.625	648357.7429	401886.3364	445841.7	744171.8063	713713.89	622369.5813	589012.2667	525788.8034	546515.9	491727.3333	634233.5	490812.75	500017.825	567558.2667	755443.2	444636.093	622056.4667	581040.0333	635844.34	610981.1	536520.05	371891.1	548938.1286	775966.2636	643707.3778	575454.7667	659019.1533	504133.12	513617.1	604537	509207.5071	560597.1333	598587.4625	638907.5667	737585.1375	591611.1	660942.0571	517086.8517	573176.5	520516.2143	478265.8417	626686.1	525862.0143
pRPLC_261.1446_0.8	25289.12143	38746.184	30164.12105	18760	30711.088	29729.63708	41682.55333	36900.17813	35673.2425	23340.812	31263.59414	38278.75435	51982.558	48043.03826	24054.22615	27547.04083	39485.81375	23198.88	43553.69545	23228.03	41680.82875	58497.9145	26848.245	24016.63667	38917.52738	34485.30333	22356.24333	30376.525	22387.385	31699.0725	31472.85333	35089.72	19530.36725	28710.63	58055.33833	33085.68	27570.17333	46270.515	23104.775	41483.87571	51512.69818	36241.47889	44854.61667	42902.14933	39156.992	24938.48	26157.2	39645.68679	27118.89333	36735.7875	34055.26	31806.005	27119.96	28173.38857	37935.61203	14159.7	30135.42857	37047.35583	26241.90143	30666.75286
pRPLC_232.1543_0.9	323491.1286	334379.5467	272732.8842	347884.9615	351014.6133	644090.5292	303564.0056	284947.4063	139686.9667	116642.473	279251.0531	218795.0696	357164.99	268630.2696	227706.5308	367742.8167	273504.7375	179362.5143	198240.9545	188459.3	257013.5	349007.775	206700.3188	180675.2333	380167.4409	292338.75	243023.1833	343264.775	180850.65	169708.2	427371.2333	334311.225	162859.6473	346054.1	362802.15	373957.7	477272.1556	145141.35	117624.95	231429.5286	405419.9727	242451.2778	405194.6667	223678.74	176869.34	165307.9667	149183.6556	414111.9714	255935.1667	164817.2125	285049.1222	293685.45	179188.88	157475.1857	217292.8966	508788	157937.6786	315155.05	329259.3857	255225.4624
pRPLC_261.1446_1	43219.01071	64950.33467	48678.56579	32117.20667	50575.54133	49740.89917	74982.65778	61174.30875	60026.54583	40123.642	51363.69886	59810.5313	77780.608	70484.3287	37424.18462	44497.85833	62500.5875	36296.75	73509.77182	42275.85	61116.05438	85128.2445	43448.52375	44019.74833	65332.98061	65741.415	39836.86	48025.325	42565.635	49710.3225	54344.35	59510.655	29311.15675	44012.11333	97149.19833	52691.528	45022.60778	78797.89	42923.075	58768.12429	81247.35455	59695.59778	70449.51	67665.36533	75056.122	41430.85333	44159.83778	64214.28643	44657.42333	64858.91625	54579.08778	51575.3925	42871.744	44760.71429	57923.80003	28074.96	52243.42929	60644.79167	45116.22571	47019.95607
pRPLC_100.0756_1.2	144908.7543	383107.6733	317125.6211	80218.16889	233570.1967	151370.3796	114348.0711	114604.3813	89262.77	114310.164	137631.0316	348017.6235	113665.237	112172.7613	218136.1769	798021.375	118081.895	181308.75	402822.8045	936744	544144.4875	209925.368	301051.0613	774037.7167	125674.8782	231496.6117	120623.95	891090.75	84675.99	77265.625	193787.0433	395510	98356.222	89094.90333	110021.9583	253792.88	114323.4256	79941	362812.15	384467.8429	146406.8827	103609.9244	114760.4583	286554.44	215795.62	890863.1667	195953.0533	323413.6979	124940.6433	599157.575	193664.5978	363993.7	87980.086	93486.55143	88534.5531	775672.3	159387.5429	395271.575	107005.7729	88455.39143
pRPLC_153.0658_1.2	409655.2643	520767.36	335541.6474	419174.1678	750324.7	595483.5	408769.4278	525353.375	656749.2667	304348.99	508978.88	470008.6826	328311.24	460557.0261	642848.0154	368509.975	367381.3	259241.3286	491298.65	441874.9	327066.5319	926879.64	498986.7813	569288.0667	320499.914	394025.5167	314632.9833	1644423.1	222187.75	269938.575	625095.4	414121.475	330604.0413	376669.5333	406542.8	469241.7	314868.5889	432023.55	252199.9	383929.8429	503223.3091	357685.4444	226823.7	420236.4333	499974.6	266130.6667	388764.9778	471211.4357	280214.7667	284022.9	256226.8778	448157.775	352284.46	502696.4857	358556.6069	540489.7	854473.1714	617373.7917	300230.1143	524395.5857
pRPLC_166.0724_1.2	56174.50571	66555.868	57346.48579	46738.32544	55237.27667	48040.25375	78485.64556	64823.40938	56529.66333	59305.608	53616.1499	67171.85739	69336.961	69425.60826	61754.84846	55395.56083	59304.37125	53729.84857	75589.20818	62804.27	62390.63944	73752.79775	62685.98188	56706.77833	62341.21224	52736.96	68736.5	60938.635	70279.565	67642.8975	59935.77	69949.8175	44881.4775	50812.83667	69615.94667	57272.08	51686.76	67558.635	56366.735	64028.28	70248.26182	66449.44556	64364.535	62730.15867	65005.482	61122.71333	72848.79556	55418.80929	54995.03667	65283.815	55438.28222	60299.8475	53227.828	80084.02571	71942.27241	45610.09	62863.12143	58818.68417	56492.00857	58995.542
